config,concurrency,repeat,task_id,step_id,agent_role,tpot_ms,ttft_ms,latency_ms,prompt_tokens,completion_tokens
TP8 H200 NVLink,128,3,11,E1,executor,8.503955404352535,152.03285217285156,4497.554063796997,1287,512
TP8 H200 NVLink,128,3,11,A,aggregator,7.314014434814453,157.52506256103516,267.23527908325195,1803,16
TP8 H200 NVLink,128,3,12,P,planner,17.902497406844255,196.2893009185791,1825.4165649414062,50,92
TP8 H200 NVLink,128,3,12,E0,executor,18.93911782433005,162.17827796936035,3381.8283081054688,148,171
TP8 H200 NVLink,128,3,12,E1,executor,15.804916620254517,238.34991455078125,364.7892475128174,323,9
TP8 H200 NVLink,128,3,12,A,aggregator,16.923654494911993,96.66943550109863,6409.1925621032715,336,374
TP8 H200 NVLink,128,3,13,P,planner,17.255413121190564,292.2074794769287,1793.4284210205078,50,88
TP8 H200 NVLink,128,3,13,E0,executor,19.894065528080382,161.76843643188477,3623.335838317871,144,175
TP8 H200 NVLink,128,3,13,E1,executor,17.324215426118833,104.35843467712402,5422.8925704956055,323,308
TP8 H200 NVLink,128,3,13,A,aggregator,11.44447669484257,162.89329528808594,10668.922901153564,635,919
TP8 H200 NVLink,128,3,14,P,planner,18.144705182030087,292.6371097564697,2197.831153869629,60,106
TP8 H200 NVLink,128,3,14,E0,executor,18.440155239848348,132.19285011291504,2971.9767570495605,172,155
TP8 H200 NVLink,128,3,14,E1,executor,10.318160422580366,244.6157932281494,23800.976037979126,331,2284
TP8 H200 NVLink,128,3,14,A,aggregator,6.168317794799805,153.23543548583984,245.7602024078369,2619,16
TP8 H200 NVLink,128,3,15,P,planner,19.086814880371094,292.33336448669434,2678.185224533081,53,126
TP8 H200 NVLink,128,3,15,E0,executor,14.861539987566019,133.96906852722168,14802.309036254883,185,988
TP8 H200 NVLink,128,3,15,E1,executor,8.863775472383242,150.84528923034668,6710.039138793945,1177,741
TP8 H200 NVLink,128,3,15,A,aggregator,6.674893697102864,159.1792106628418,259.30261611938477,1922,16
TP8 H200 NVLink,128,3,16,P,planner,17.870666911301104,323.18878173828125,2163.867473602295,235,104
TP8 H200 NVLink,128,3,16,E0,executor,18.138156996832954,130.2030086517334,7312.913179397583,345,397
TP8 H200 NVLink,128,3,16,E1,executor,13.834282794158073,156.62336349487305,5538.159370422363,746,390
TP8 H200 NVLink,128,3,16,A,aggregator,9.812555169520744,159.3952178955078,7980.00168800354,1140,798
TP8 H200 NVLink,128,3,17,P,planner,20.680066517421178,287.9819869995117,1011.7843151092529,36,36
TP8 H200 NVLink,128,3,17,E0,executor,14.582556226979131,97.88274765014648,768.6803340911865,78,47
TP8 H200 NVLink,128,3,17,E1,executor,26.50341722700331,73.23598861694336,550.2974987030029,129,19
TP8 H200 NVLink,128,3,17,A,aggregator,19.869653802168997,138.16499710083008,1270.735263824463,152,58
TP8 H200 NVLink,128,3,18,P,planner,18.079519271850586,322.3140239715576,9000.483274459839,416,481
TP8 H200 NVLink,128,3,18,E0,executor,14.03358739601613,194.47684288024902,6692.027807235718,903,464
TP8 H200 NVLink,128,3,18,E1,executor,10.773034971587512,159.20066833496094,2798.5942363739014,1371,246
TP8 H200 NVLink,128,3,18,A,aggregator,15.43114980061849,160.92371940612793,392.3909664154053,1622,16
TP8 H200 NVLink,128,3,19,P,planner,18.25011786767992,292.02938079833984,1368.786334991455,48,60
TP8 H200 NVLink,128,3,19,E0,executor,18.98653115799178,72.11995124816895,2616.3151264190674,114,135
TP8 H200 NVLink,128,3,19,E1,executor,17.985631258059772,187.28256225585938,888.7221813201904,253,40
TP8 H200 NVLink,128,3,19,A,aggregator,18.099187125622386,103.22189331054688,2673.306465148926,297,143
TP8 H200 NVLink,128,3,20,P,planner,19.00550593500552,290.44365882873535,4224.583387374878,87,208
TP8 H200 NVLink,128,3,20,E0,executor,17.77129876809042,131.03842735290527,3383.186101913452,301,184
TP8 H200 NVLink,128,3,20,E1,executor,17.361839000995342,109.35497283935547,2366.39404296875,489,131
TP8 H200 NVLink,128,3,20,A,aggregator,11.570542700150433,169.2948341369629,11971.248388290405,624,1021
TP8 H200 NVLink,128,3,21,P,planner,19.559896909273586,288.96045684814453,797.5177764892578,106,27
TP8 H200 NVLink,128,3,21,E0,executor,11.670589447021484,172.29652404785156,195.63770294189453,139,3
TP8 H200 NVLink,128,3,21,E1,executor,18.271335183757625,110.04996299743652,1443.8574314117432,146,74
TP8 H200 NVLink,128,3,21,A,aggregator,18.97895336151123,104.86221313476562,408.5254669189453,224,17
TP8 H200 NVLink,128,3,22,P,planner,20.999957533443677,287.1265411376953,1001.1250972747803,42,35
TP8 H200 NVLink,128,3,22,E0,executor,17.32027530670166,69.30899620056152,242.51174926757812,83,11
TP8 H200 NVLink,128,3,22,E1,executor,12.558893723921342,69.1671371459961,207.31496810913086,98,12
TP8 H200 NVLink,128,3,22,A,aggregator,21.836351841054064,79.45895195007324,1105.7674884796143,114,48
TP8 H200 NVLink,128,3,23,P,planner,17.670106284226044,287.54472732543945,1683.4831237792969,40,80
TP8 H200 NVLink,128,3,23,E0,executor,19.52434902542208,81.53223991394043,3264.0011310577393,126,164
TP8 H200 NVLink,128,3,23,E1,executor,17.582363877559732,105.7579517364502,2971.6832637786865,294,164
TP8 H200 NVLink,128,3,23,A,aggregator,16.052842867083665,102.78010368347168,5368.112564086914,462,329
TP8 H200 NVLink,128,3,24,P,planner,19.078968519187836,288.9688014984131,3456.0775756835938,57,167
TP8 H200 NVLink,128,3,24,E0,executor,17.27331759499722,131.6516399383545,8561.030626296997,230,489
TP8 H200 NVLink,128,3,24,E1,executor,11.681104118215375,163.30409049987793,6249.159336090088,723,522
TP8 H200 NVLink,128,3,24,A,aggregator,8.329018785260997,153.32651138305664,7666.101455688477,1249,903
TP8 H200 NVLink,128,3,25,P,planner,19.14092121702252,283.86783599853516,3442.119836807251,40,166
TP8 H200 NVLink,128,3,25,E0,executor,17.524580522017047,145.39813995361328,4964.657783508301,212,276
TP8 H200 NVLink,128,3,25,E1,executor,16.928081159238463,104.156494140625,561.2146854400635,492,28
TP8 H200 NVLink,128,3,25,A,aggregator,15.396379723268396,103.12438011169434,5337.893486022949,524,341
TP8 H200 NVLink,128,3,26,P,planner,19.550863162491673,283.4961414337158,2805.5574893951416,42,130
TP8 H200 NVLink,128,3,26,E0,executor,17.74727427770221,115.16022682189941,5705.551624298096,178,316
TP8 H200 NVLink,128,3,26,E1,executor,16.912991303023293,113.50369453430176,3986.5787029266357,498,230
TP8 H200 NVLink,128,3,26,A,aggregator,12.0115941187303,156.19707107543945,4011.918783187866,732,322
TP8 H200 NVLink,128,3,27,P,planner,17.865444849995733,285.18009185791016,2125.3209114074707,46,104
TP8 H200 NVLink,128,3,27,E0,executor,19.048642028461803,130.27572631835938,4320.976972579956,156,221
TP8 H200 NVLink,128,3,27,E1,executor,17.066757187588525,102.6303768157959,2338.3755683898926,381,132
TP8 H200 NVLink,128,3,27,A,aggregator,11.942216235067807,110.63408851623535,13211.24529838562,517,1098
TP8 H200 NVLink,128,3,28,P,planner,20.867034008628444,283.2074165344238,679.6810626983643,57,20
TP8 H200 NVLink,128,3,28,E0,executor,19.16177649247019,71.29764556884766,435.37139892578125,83,20
TP8 H200 NVLink,128,3,28,E1,executor,13.887530878970498,68.26019287109375,332.1232795715332,107,20
TP8 H200 NVLink,128,3,28,A,aggregator,15.311266246594881,79.80084419250488,370.7149028778076,131,20
TP8 H200 NVLink,128,3,29,P,planner,17.259523786347486,285.4504585266113,1787.0290279388428,47,88
TP8 H200 NVLink,128,3,29,E0,executor,17.899052132951454,159.64293479919434,8572.197437286377,141,471
TP8 H200 NVLink,128,3,29,E1,executor,12.723155622559835,272.70984649658203,6532.5024127960205,616,493
TP8 H200 NVLink,128,3,29,A,aggregator,9.55687375018821,155.29870986938477,5640.944242477417,1113,575
TP8 H200 NVLink,128,3,30,P,planner,10.22791862487793,315.7002925872803,346.38404846191406,1679,4
TP8 H200 NVLink,128,3,30,E0,executor,10.854482650756836,167.0539379119873,199.6173858642578,1689,4
TP8 H200 NVLink,128,3,30,E1,executor,18.77307891845703,158.60271453857422,214.9219512939453,1697,4
TP8 H200 NVLink,128,3,30,A,aggregator,18.541495005289715,168.44582557678223,224.07031059265137,1705,4
TP8 H200 NVLink,128,3,31,P,planner,19.56507586693579,282.29212760925293,2806.1869144439697,45,130
TP8 H200 NVLink,128,3,31,E0,executor,17.82369054853916,111.38367652893066,2392.8160667419434,181,129
TP8 H200 NVLink,128,3,31,E1,executor,16.916837011064803,236.40203475952148,473.2377529144287,314,15
TP8 H200 NVLink,128,3,31,A,aggregator,17.113662854269826,124.82571601867676,4249.218463897705,333,242
TP8 H200 NVLink,128,3,32,P,planner,9.678539476896587,284.00158882141113,33936.283349990845,54,3478
TP8 H200 NVLink,128,3,32,E0,executor,5.0109068552653,160.400390625,235.5639934539795,3539,16
TP8 H200 NVLink,128,3,32,E1,executor,5.032523473103841,145.585298538208,221.07315063476562,3560,16
TP8 H200 NVLink,128,3,32,A,aggregator,5.010255177815755,145.20955085754395,220.36337852478027,3581,16
TP8 H200 NVLink,128,3,33,P,planner,18.636084062876808,279.0842056274414,6074.906349182129,45,312
TP8 H200 NVLink,128,3,33,E0,executor,16.068607368725257,164.64734077453613,7347.314834594727,363,448
TP8 H200 NVLink,128,3,33,E1,executor,18.973588943481445,165.34423828125,374.0537166595459,815,12
TP8 H200 NVLink,128,3,33,A,aggregator,11.384188101209443,158.1556797027588,5440.41895866394,831,465
TP8 H200 NVLink,128,3,34,P,planner,19.23662737796181,314.6026134490967,3604.0658950805664,236,172
TP8 H200 NVLink,128,3,34,E0,executor,13.46307709103539,112.04099655151367,394.76561546325684,414,22
TP8 H200 NVLink,128,3,34,E1,executor,14.921855926513672,196.62833213806152,495.06545066833496,440,21
TP8 H200 NVLink,128,3,34,A,aggregator,17.421377083611866,151.11756324768066,4541.304588317871,465,253
TP8 H200 NVLink,128,3,35,P,planner,18.848283504082904,281.980037689209,2600.3189086914062,73,124
TP8 H200 NVLink,128,3,35,E0,executor,18.06903427297419,134.9637508392334,2520.076274871826,203,133
TP8 H200 NVLink,128,3,35,E1,executor,20.08143516436015,104.47573661804199,1570.420503616333,340,74
TP8 H200 NVLink,128,3,35,A,aggregator,16.69944963957134,106.01377487182617,3278.909206390381,418,191
TP8 H200 NVLink,128,3,36,P,planner,18.64459966923263,279.7844409942627,6078.25493812561,66,312
TP8 H200 NVLink,128,3,36,E0,executor,16.161257760566578,157.3166847229004,7526.85022354126,384,457
TP8 H200 NVLink,128,3,36,E1,executor,11.448209745842114,157.41562843322754,5377.799272537231,845,457
TP8 H200 NVLink,128,3,36,A,aggregator,8.079136787008505,163.9859676361084,5932.489633560181,1306,715
TP8 H200 NVLink,128,3,37,P,planner,19.1645817970162,281.88109397888184,2849.9350547790527,69,135
TP8 H200 NVLink,128,3,37,E0,executor,16.68044672173969,131.79826736450195,1115.9446239471436,210,60
TP8 H200 NVLink,128,3,37,E1,executor,19.185726983206614,106.73379898071289,778.2342433929443,274,36
TP8 H200 NVLink,128,3,37,A,aggregator,15.330483570941905,109.59601402282715,11208.866119384766,314,725
TP8 H200 NVLink,128,3,38,P,planner,17.001410053200917,314.93139266967773,1556.0343265533447,168,74
TP8 H200 NVLink,128,3,38,E0,executor,18.790701891751898,115.5390739440918,5715.168237686157,248,299
TP8 H200 NVLink,128,3,38,E1,executor,16.82114424528899,162.51230239868164,2433.3667755126953,551,136
TP8 H200 NVLink,128,3,38,A,aggregator,13.802102895883413,161.35525703430176,5544.175386428833,691,391
TP8 H200 NVLink,128,3,39,P,planner,19.131239722756778,282.02033042907715,2558.637857437134,47,120
TP8 H200 NVLink,128,3,39,E0,executor,18.55190594991048,103.3320426940918,2106.937885284424,173,109
TP8 H200 NVLink,128,3,39,E1,executor,16.260955644690473,106.51016235351562,480.5121421813965,286,24
TP8 H200 NVLink,128,3,39,A,aggregator,16.681353251139324,251.91926956176758,3404.6950340270996,314,190
TP8 H200 NVLink,128,3,40,P,planner,18.028956193190353,276.6118049621582,2151.623249053955,87,105
TP8 H200 NVLink,128,3,40,E0,executor,18.51684782240126,128.5116672515869,5128.060579299927,198,271
TP8 H200 NVLink,128,3,40,E1,executor,16.769744382046238,182.33990669250488,1876.0840892791748,473,102
TP8 H200 NVLink,128,3,40,A,aggregator,15.806543173166267,157.85527229309082,3904.006004333496,579,238
TP8 H200 NVLink,128,3,41,P,planner,17.524759368141098,278.7003517150879,2048.701047897339,55,102
TP8 H200 NVLink,128,3,41,E0,executor,20.915575822194416,131.9751739501953,1386.9097232818604,163,61
TP8 H200 NVLink,128,3,41,E1,executor,16.831798373528247,141.1125659942627,1033.1978797912598,228,54
TP8 H200 NVLink,128,3,41,A,aggregator,18.117684457037186,105.25989532470703,2714.2064571380615,286,145
TP8 H200 NVLink,128,3,42,P,planner,19.133033377400945,273.99444580078125,3679.6743869781494,42,179
TP8 H200 NVLink,128,3,42,E0,executor,11.678541460960474,128.6609172821045,21722.284078598022,227,1850
TP8 H200 NVLink,128,3,42,E1,executor,6.514596873406865,154.58941459655762,4884.186744689941,2081,727
TP8 H200 NVLink,128,3,42,A,aggregator,5.757888158162435,154.9508571624756,241.3191795349121,2813,16
TP8 H200 NVLink,128,3,43,P,planner,15.426492691040039,309.5855712890625,17587.257385253906,175,1121
TP8 H200 NVLink,128,3,43,E0,executor,9.552176405743856,161.3783836364746,3294.492244720459,1302,329
TP8 H200 NVLink,128,3,43,E1,executor,8.21859041849772,166.72325134277344,290.00210762023926,1636,16
TP8 H200 NVLink,128,3,43,A,aggregator,8.28378995259603,158.69593620300293,282.95278549194336,1657,16
TP8 H200 NVLink,128,3,44,P,planner,18.708950882657952,278.37157249450684,2317.6472187042236,48,110
TP8 H200 NVLink,128,3,44,E0,executor,19.146720806281724,140.72895050048828,3338.231325149536,164,168
TP8 H200 NVLink,128,3,44,E1,executor,16.725307040744358,101.93753242492676,854.5763492584229,336,46
TP8 H200 NVLink,128,3,44,A,aggregator,17.581885143861932,105.66425323486328,4254.989147186279,386,237
TP8 H200 NVLink,128,3,45,P,planner,19.23408416601328,273.3118534088135,3273.8289833068848,51,157
TP8 H200 NVLink,128,3,45,E0,executor,17.35211882674903,104.28810119628906,8016.854286193848,214,457
TP8 H200 NVLink,128,3,45,E1,executor,10.056591033935547,162.57238388061523,313.42124938964844,675,16
TP8 H200 NVLink,128,3,45,A,aggregator,10.796758386346552,154.82711791992188,10940.788745880127,695,1000
TP8 H200 NVLink,128,3,46,P,planner,18.870358240036737,276.7515182495117,4239.526748657227,63,211
TP8 H200 NVLink,128,3,46,E0,executor,17.094635282244003,135.47110557556152,6118.593454360962,280,351
TP8 H200 NVLink,128,3,46,E1,executor,13.095476556659708,265.5291557312012,5123.950958251953,635,372
TP8 H200 NVLink,128,3,46,A,aggregator,8.822043277015371,165.79079627990723,10840.463161468506,1011,1211
TP8 H200 NVLink,128,3,47,P,planner,19.292567983085725,276.6847610473633,3402.080774307251,52,163
TP8 H200 NVLink,128,3,47,E0,executor,17.72165503995172,105.18813133239746,4216.612100601196,221,233
TP8 H200 NVLink,128,3,47,E1,executor,14.513087272644043,152.00066566467285,297.1315383911133,458,11
TP8 H200 NVLink,128,3,47,A,aggregator,12.154066067264736,218.5192108154297,13964.767932891846,473,1132
TP8+EP H200 NVLink,1,1,0,P,planner,5.371479920937982,43.16878318786621,805.9189319610596,245,143
TP8+EP H200 NVLink,1,1,0,E0,executor,5.361257470803817,100.9669303894043,2213.3023738861084,394,395
TP8+EP H200 NVLink,1,1,0,E1,executor,5.42093813419342,102.12850570678711,188.86351585388184,793,17
TP8+EP H200 NVLink,1,1,0,A,aggregator,5.36121975291859,104.90655899047852,3053.577423095703,814,551
TP8+EP H200 NVLink,1,1,1,P,planner,5.361568270705816,52.96754837036133,733.88671875,44,128
TP8+EP H200 NVLink,1,1,1,E0,executor,5.36192512512207,49.161672592163086,1389.6429538726807,178,251
TP8+EP H200 NVLink,1,1,1,E1,executor,5.366710254124233,104.98356819152832,480.6532859802246,433,71
TP8+EP H200 NVLink,1,1,1,A,aggregator,5.359271182073071,102.72884368896484,1297.8463172912598,508,224
TP8+EP H200 NVLink,1,1,2,P,planner,5.3778035300118585,52.584171295166016,466.6750431060791,50,78
TP8+EP H200 NVLink,1,1,2,E0,executor,5.369107333981261,63.396453857421875,1115.741491317749,134,197
TP8+EP H200 NVLink,1,1,2,E1,executor,5.377956338830896,105.90958595275879,304.89397048950195,335,38
TP8+EP H200 NVLink,1,1,2,A,aggregator,5.363929639303737,102.59032249450684,1320.202350616455,377,228
TP8+EP H200 NVLink,1,1,3,P,planner,5.3690252480683505,56.41913414001465,636.2738609313965,59,109
TP8+EP H200 NVLink,1,1,3,E0,executor,5.361729259638823,52.29997634887695,3510.615348815918,174,646
TP8+EP H200 NVLink,1,1,3,E1,executor,5.368320360070183,119.1701889038086,3726.6814708709717,824,673
TP8+EP H200 NVLink,1,1,3,A,aggregator,5.377314649839158,118.71528625488281,4544.24524307251,1501,824
TP8+EP H200 NVLink,1,1,4,P,planner,5.361430423775899,51.25594139099121,1091.3734436035156,45,195
TP8+EP H200 NVLink,1,1,4,E0,executor,5.362302110674927,52.22344398498535,7033.94079208374,246,1303
TP8+EP H200 NVLink,1,1,4,E1,executor,5.372569018752997,130.9950351715088,3107.398271560669,1553,555
TP8+EP H200 NVLink,1,1,4,A,aggregator,5.461231867472331,121.96922302246094,203.8877010345459,2113,16
TP8+EP H200 NVLink,1,1,5,P,planner,5.360783362875179,44.22879219055176,306.90717697143555,48,50
TP8+EP H200 NVLink,1,1,5,E0,executor,5.369541596393196,68.44115257263184,857.7637672424316,104,148
TP8+EP H200 NVLink,1,1,5,E1,executor,5.3919174454428935,51.04660987854004,288.29097747802734,256,45
TP8+EP H200 NVLink,1,1,5,A,aggregator,5.373683842745694,103.47580909729004,339.9178981781006,305,45
TP8+EP H200 NVLink,1,1,6,P,planner,5.368776882396025,50.6281852722168,963.320255279541,147,171
TP8+EP H200 NVLink,1,1,6,E0,executor,5.368241436405269,102.25129127502441,1277.8961658477783,324,220
TP8+EP H200 NVLink,1,1,6,E1,executor,5.363587375100889,107.07283020019531,1281.69846534729,548,220
TP8+EP H200 NVLink,1,1,6,A,aggregator,5.365865734907297,111.55939102172852,2343.759536743164,772,417
TP8+EP H200 NVLink,1,1,7,P,planner,5.372699938322368,48.50578308105469,763.0748748779297,58,134
TP8+EP H200 NVLink,1,1,7,E0,executor,5.364480008619137,54.425716400146484,2613.2826805114746,198,478
TP8+EP H200 NVLink,1,1,7,E1,executor,5.366520665997836,114.26019668579102,1182.1978092193604,680,200
TP8+EP H200 NVLink,1,1,7,A,aggregator,5.365748533466518,115.18073081970215,6511.152982711792,884,1193
TP8+EP H200 NVLink,1,1,8,P,planner,5.389899015426636,65.58728218078613,281.18324279785156,72,41
TP8+EP H200 NVLink,1,1,8,E0,executor,5.383245872728752,55.31024932861328,410.60447692871094,119,67
TP8+EP H200 NVLink,1,1,8,E1,executor,5.450320243835449,50.1093864440918,104.61258888244629,190,11
TP8+EP H200 NVLink,1,1,8,A,aggregator,5.370768105111471,48.752784729003906,709.3572616577148,205,124
TP8+EP H200 NVLink,1,1,9,P,planner,5.362662863224111,55.068016052246094,2575.519561767578,128,471
